10 0.01 90	
	315
	301
	317
	342
	308
	307
	290
	320
	321
	317
	300
	299
	301
	313
	309
	303
	304
	311
	307
	306
	325
	332
	314
	299
	302
	305
	319
	317
	295
	307
	299
	316
	330
	294
	325
	326
	322
	300
	331
	318
	316
	360
	378
	364
	354
	355
	342
	366
	353
	322
	325
	345
	335
	318
	318
	308
	313
	308
	336
	312
	315
	321
	314
	326
	300
	304
	310
	302
	283
	307
	302
	305
	325
	307
	306
	310
	302
	315
	290
	330
	337
	316
	321
	316
	307
	307
	305
	296
	300
	321
	303
	302
	331
	309
	310
	298
	293
	315
	325
	311
	316
	292
	309
	316
	291
	280
	302
	310
	283
	266
	289
	294
	293
	295
	303
	309
	294
	299
	292
	307
	324
	307
	300
	287
	299
	305
	302
	294
	301
	307
	282
	289
	289
	284
	298
	297
	295
	316
	304
	290
	320
	291
	280
	297
	299
	315
	307
	313
	325
	319
	313
	306
	296
	290
	281
	296
	292
	293
	286
	307
	315
	290
	293
	300
	310
	295
	284
	287
	301
	282
	294
	306
	284
	302
	310
	304
	295
	281
	290
	318
	305
	288
	293
	330
	320
	314
	322
	322
	306
	320
	304
	288
	304
	312
	289
	281
	295
	300
	310
	312
	308
	292
	273
	285
	301
	291
	306
	313
	295
	303
	300
	300
	311
	311
	317
	300
	292
	293
	304
	304
	309
	288
	332
	303
	324
	326
	349
	324
	334
	313
	295
	300
	284
	293
	322
	315
	312
	332
	332
	356
	350
	362
	405
	426
	442
	472
	580
	692
	764
	833
	974
	995
	1015
	1020
	953
	898
	831
	757
	720
	658
	582
	541
	451
	424
	401
	363
	360
	326
	323
	314
	324
	319
	327
	311
	311
	307
	308
	305
	306
	299
	295
	291
	289
	309
	296
	319
	313
	299
	317
	302
	282
	285
	270
	270
	282
	300
	282
	299
	304
	304
	323
	296
	275
	285
	318
	293
	271
	270
	276
	302
	288
	263
	277
	299
	302
	306
	274
	282
	307
	298
	280
	273
	282
	302
	288
	295
	271
	279
	271
	262
	270
	297
	279
	294
	309
	277
	279
	277
	296
	302
	278
	283
	269
	277
	289
	284
	278
	315
	309
	300
	280
	276
	260
	268
	281
	301
	279
	280
	272
	297
	291
	287
	281
	265
	275
	286
	296
	283
	279
	303
	283
	267
	265
	286
	269
	255
	274
	286
	289
	281
	291
	305
	296
	280
	277
	271
	262
	281
	278
	273
	294
	280
	263
	266
	278
	287
	295
	286
	277
	257
	288
	285
	281
	297
	316
	286
	279
	289
	280
	279
	269
	283
	281
	271
	276
	273
	269
	276
	278
	274
	288
	278
	266
	287
	293
	283
	262
	266
	292
	285
	291
	304
	277
	278
	290
	295
	296
	294
	301
	273
	294
	295
	269
	284
	303
	297
	305
	311
	326
	306
	299
	311
	316
	309
	326
	320
	309
	316
	314
	326
	342
	317
	332
	325
	338
	357
	359
	356
	363
	351
	329
	325
	333
	360
	368
	365
	339
	345
	322
	338
	351
	343
	386
	378
	348
	321
	300
	311
	352
	343
	318
	330
	331
	320
	325
	343
	343
	345
	333
	329
	320
	347
	314
	299
	316
	324
	322
	306
	303
	310
	304
	311
	311
	290
	287
	281
	268
	282
	285
	281
	285
	286
	278
	286
	286
	289
	293
	305
	300
	298
	314
	288
	263
	283
	294
	279
	275
	286
	280
	267
	284
	259
	260
	281
	282
	270
	248
	267
	275
	267
	246
	250
	254
	257
	261
	262
	269
	261
	264
	260
	263
	253
	246
	223
	254
	256
	248
	266
	264
	263
	277
	267
	251
	246
	254
	254
	269
	252
	246
	266
	249
	258
	245
	276
	245
	226
	256
	264
	255
	249
	243
	237
	235
	247
	239
	248
	269
	269
	259
	263
	253
	250
	244
	252
	258
	257
	264
	261
	246
	256
	247
	246
	250
	262
	243
	233
	231
	218
	241
	272
	258
	246
	243
	248
	252
	246
	238
	249
	246
	250
	248
	247
	259
	265
	253
	272
	249
	238
	253
	249
	246
	265
	263
	253
	249
	258
	260
	260
	232
	249
	252
	255
	249
	260
	258
	263
	251
	241
	248
	231
	227
	247
	245
	235
	238
	236
	225
	234
	248
	243
	238
	259
	253
	265
	240
	248
	262
	258
	231
	236
	242
	245
	246
	252
	261
	256
	247
	242
	239
	247
	250
	247
	233
	246
	242
	248
	250
	230
	238
	239
	232
	232
	236
	260
	247
	246
	262
	252
	256
	254
	269
	248
	231
	248
	233
	233
	233
	241
	251
	233
	239
	255
	244
	242
	231
	228
	242
	234
	236
	240
	228
	214
	212
	225
	243
	245
	258
	236
	229
	251
	245
	240
	249
	249
	238
	252
	252
	255
	248
	258
	258
	243
	251
	248
	243
	259
	251
	252
	260
	234
	241
	250
	251
	251
	225
	213
	225
	225
	235
	257
	255
	249
	240
	246
	238
	238
	236
	248
	255
	257
	263
	268
	264
	260
	270
	260
	260
	261
	256
	255
	232
	242
	246
	250
	245
	237
	243
	230
	258
	253
	247
	239
	228
	227
	223
	203
	224
	252
	246
	230
	229
	230
	230
	215
	213
	227
	212
	211
	218
	243
	237
	226
	205
	226
	252
	236
	237
	232
	227
	218
	241
	235
	220
	222
	236
	219
	210
	211
	239
	217
	225
	224
	235
	240
	257
	232
	224
	242
	232
	235
	237
	231
	241
	228
	234
	236
	222
	218
	227
	241
	238
	226
	237
	233
	229
	231
	230
	228
	220
	235
	250
	261
	246
	220
	224
	211
	231
	236
	235
	239
	230
	215
	248
	251
	226
	221
	231
	220
	206
	212
	222
	242
	237
	239
	241
	229
	238
	225
	259
	269
	245
	248
	251
	267
	267
	270
	271
	271
	272
	271
	275
	279
	289
	283
	282
	294
	303
	298
	273
	274
	268
	293
	285
	296
	286
	287
	284
	302
	293
	294
	298
	295
	308
	300
	301
	320
	302
	300
	299
	302
	323
	312
	305
	336
	323
	318
	321
	316
	336
	331
	315
	338
	341
	320
	330
	364
	389
	372
	378
	390
	380
	404
	403
	385
	416
	449
	473
	455
	477
	481
	529
	509
	509
	536
	533
	568
	580
	574
	590
	593
	621
	647
	686
	699
	721
	723
	694
	741
	750
	787
	773
	816
	862
	938
	969
	1018
	1132
	1193
	1232
	1406
	1649
	1946
	2318
	2883
	3734
	4912
	6414
	8347
	10481
	12689
	14861
	16461
	17128
	17279
	16577
	15241
	14118
	12973
	12012
	11430
	10478
	9389
	8187
	6830
	5498
	4307
	3440
	2741
	2162
	1822
	1627
	1460
	1347
	1263
	1234
	1168
	1138
	1089
	1089
	1089
	1041
	1042
	1021
	1022
	1071
	1065
	977
	987
	1010
	1026
	1118
	1204
	1251
	1401
	1564
	1759
	2060
	2459
	3019
	3839
	4770
	5776
	6985
	8189
	9209
	9995
	10525
	10611
	10301
	9918
	9355
	8643
	8266
	7714
	7212
	6535
	5717
	4998
	4222
	3529
	2935
	2445
	2035
	1752
	1476
	1206
	1042
	969
	918
	865
	766
	731
	671
	676
	607
	601
	568
	560
	533
	501
	476
	457
	449
	429
	428
	433
	405
	403
	408
	386
	367
	341
	333
	341
	333
	331
	311
	319
	308
	327
	318
	321
	313
	314
	303
	290
	283
	291
	310
	299
	293
	282
	263
	285
	281
	285
	264
	272
	278
	290
	275
	268
	270
	261
	266
	273
	278
	260
	250
	267
	253
	259
	276
	266
	279
	285
	269
	231
	250
	249
	246
	254
	273
	265
	270
	247
	262
	274
	241
	255
	272
	263
	259
	256
	261
	258
	251
	241
	259
	240
	239
	228
	243
	268
	266
	261
	265
	282
	298
	290
	285
	278
	278
	292
	306
	283
	278
	265
	261
	265
	269
	240
	239
	261
	252
	236
	215
	248
	247
	229
	218
	227
	225
	229
	222
	234
	220
	222
	223
	235
	240
	223
	235
	235
	232
	236
	217
	220
	244
	224
	211
	215
	210
	221
	215
	207
	223
	230
	212
	211
	198
	213
	214
	229
	216
	223
	241
	238
	225
	208
	212
	226
	219
	210
	228
	229
	214
	205
	208
	209
	204
	201
	229
	224
	217
	221
	206
	208
	220
	210
	191
	215
	228
	222
	225
	212
	205
	210
	208
	208
	199
	238
	209
	204
	213
	215
	233
	196
	193
	197
	205
	209
	209
	207
	216
	209
	212
	205
	198
	197
	209
	185
	200
	224
	227
	228
	209
	220
	204
	223
	217
	195
	192
	219
	197
	192
	194
	191
	195
	203
	198
	189
	211
	210
	215
	189
	205
	196
	197
	222
	215
	194
	185
	192
	192
	194
	207
	215
	195
	201
	197
	185
	209
	206
	174
	195
	184
	194
	201
	191
	191
	193
	199
	210
	223
	203
	179
	176
	186
	201
	210
	202
	212
	212
	199
	198
	201
	204
	210
	211
	198
	200
	214
	204
	218
	240
	260
	256
	249
	275
	287
	304
	305
	304
	300
	301
	297
	311
	269
	268
	244
	257
	262
	246
	253
	242
	227
	206
	221
	231
	187
	182
	188
	194
	190
	201
	195
	186
	187
	186
	174
	197
	185
	192
	191
	194
	173
	187
	182
	190
	184
	177
	190
	185
	177
	178
	170
	187
	183
	177
	197
	209
	193
	184
	191
	196
	176
	187
	181
	183
	182
	178
	183
	177
	174
	184
	190
	195
	183
	165
	198
	202
	197
	175
	196
	178
	184
	181
	181
	189
	186
	170
	192
	193
	176
	169
	174
	186
	200
	190
	184
	196
	190
	194
	195
	169
	177
	211
	213
	177
	183
	182
	194
	196
	187
	181
	173
	173
	175
	194
	181
	170
	193
	172
	181
	175
	184
	193
	187
	187
	178
	185
	181
	195
	191
	192
	195
	185
	184
	188
	171
	181
	192
	193
	172
	178
	183
	187
	194
	189
	188
	189
	184
	172
	176
	173
	174
	172
	182
	183
	183
	187
	182
	181
	179
	177
	184
	189
	187
	203
	180
	196
	172
	190
	203
	198
	192
	171
	186
	195
	197
	193
	180
	185
	192
	199
	187
	189
	194
	186
	196
	185
	196
	197
	192
	192
	199
	192
	188
	198
	206
	182
	197
	207
	192
	207
	205
	202
	195
	195
	184
	194
	191
	193
	202
	202
	197
	186
	181
	191
	193
	189
	181
	186
	173
	183
	195
	208
	200
	179
	195
	198
	191
	192
	190
	196
	195
	179
	177
	181
	190
	184
	165
	166
	181
	178
	182
	178
	191
	184
	172
	174
	180
	174
	167
	167
	155
	179
	167
	169
	170
	168
	175
	172
	171
	168
	173
	168
	154
	151
	176
	167
	161
	176
	152
	154
	159
	164
	168
	174
	169
	161
	149
	159
	170
	174
	178
	160
	154
	147
	160
	156
	176
	189
	159
	161
	160
	172
	179
	170
	143
	153
	161
	161
	150
	152
	154
	155
	162
	152
	163
	168
	160
	154
	148
	136
	154
	156
	166
	172
	161
	157
	133
	149
	161
	168
	165
	166
	169
	166
	146
	138
	147
	157
	139
	160
	143
	164
	172
	156
	146
	154
	159
	148
	147
	153
	157
	170
	172
	167
	158
	168
	161
	150
	149
	155
	164
	170
	166
	168
	181
	193
	210
	232
	202
	226
	223
	202
	222
	202
	190
	212
	205
	181
	177
	165
	176
	162
	157
	165
	172
	167
	163
	169
	165
	167
	153
	148
	164
	153
	144
	151
	147
	149
	150
	127
	135
	159
	144
	148
	155
	153
	137
	140
	149
	153
	164
	163
	159
	149
	166
	173
	144
	148
	153
	151
	134
	150
	147
	166
	154
	151
	152
	145
	145
	137
	153
	152
	159
	158
	155
	150
	136
	136
	137
	134
	143
	136
	134
	138
	144
	136
	134
	146
	139
	136
	152
	154
	160
	136
	143
	166
	158
	155
	150
	149
	150
	138
	130
	142
	139
	135
	139
	149
	145
	146
	147
	146
	141
	146
	138
	149
	163
	159
	153
	147
	145
	134
	133
	148
	150
	152
	149
	143
	126
	147
	146
	123
	138
	155
	156
	146
	133
	144
	145
	154
	158
	163
	164
	149
	154
	158
	148
	147
	148
	139
	141
	140
	155
	140
	153
	158
	136
	158
	157
	148
	144
	157
	149
	151
	159
	147
	144
	144
	144
	136
	145
	146
	142
	139
	137
	156
	150
	143
	148
	150
	153
	160
	165
	146
	135
	150
	152
	154
	144
	146
	162
	137
	146
	135
	140
	139
	154
	152
	146
	135
	146
	151
	146
	147
	135
	139
	143
	138
	141
	163
	157
	140
	131
	148
	134
	137
	159
	158
	145
	151
	152
	139
	151
	158
	143
	135
	141
	139
	150
	152
	142
	144
	150
	145
	156
	145
	145
	155
	168
	139
	141
	144
	143
	135
	140
	150
	149
	143
	148
	156
	155
	135
	145
	140
	138
	152
	142
	149
	153
	147
	146
	153
	174
	180
	162
	146
	138
	146
	161
	140
	148
	156
	146
	143
	132
	135
	149
	149
	145
	131
	143
	143
	142
	147
	157
	156
	147
	139
	154
	152
	142
	154
	150
	152
	152
	146
	143
	143
	137
	151
	141
	126
	148
	147
	142
	138
	165
	159
	139
	154
	155
	131
	139
	146
	129
	125
	136
	153
	164
	143
	133
	140
	143
	137
	140
	151
	134
	158
	163
	143
	149
	144
	147
	147
	142
	152
	156
	154
	160
	153
	160
	145
	140
	157
	147
	166
	142
	156
	168
	155
	151
	164
	153
	150
	149
	144
	155
	166
	170
	160
	166
	138
	146
	148
	164
	152
	153
	149
	149
	158
	174
	167
	166
	160
	154
	161
	172
	174
	154
	169
	175
	177
	168
	170
	182
	173
	163
	184
	158
	155
	158
	161
	171
	178
	184
	176
	171
	170
	179
	179
	197
	203
	204
	201
	195
	199
	187
	196
	207
	204
	220
	226
	210
	224
	226
	225
	237
	247
	231
	215
	208
	238
	253
	252
	263
	279
	283
	298
	300
	312
	334
	368
	393
	463
	533
	605
	703
	896
	1058
	1318
	1646
	1944
	2162
	2263
	2358
	2259
	2114
	1927
	1719
	1571
	1415
	1360
	1347
	1359
	1369
	1369
	1299
	1202
	1055
	855
	726
	636
	518
	433
	405
	362
	343
	334
	316
	309
	299
	316
	292
	294
	309
	322
	353
	360
	383
	442
	524
	578
	652
	681
	692
	756
	737
	668
	610
	607
	563
	544
	513
	505
	534
	505
	525
	487
	474
	464
	421
	385
	365
	333
	321
	311
	282
	293
	290
	306
	296
	290
	285
	304
	344
	336
	365
	395
	422
	476
	579
	685
	794
	925
	1132
	1413
	1685
	1979
	2166
	2290
	2332
	2310
	2137
	1983
	1745
	1591
	1462
	1437
	1392
	1387
	1452
	1394
	1312
	1215
	1048
	912
	754
	646
	560
	457
	439
	374
	321
	299
	310
	258
	251
	270
	271
	248
	258
	277
	266
	239
	227
	246
	233
	211
	213
	211
	221
	214
	187
	188
	205
	178
	183
	192
	184
	192
	193
	174
	172
	162
	179
	191
	164
	170
	179
	181
	183
	181
	167
	167
	184
	184
	179
	176
	180
	170
	170
	158
	172
	205
	184
	163
	167
	151
	163
	178
	189
	186
	183
	175
	183
	206
	173
	159
	180
	193
	175
	189
	191
	189
	202
	190
	175
	187
	190
	195
	203
	198
	204
	195
	192
	224
	215
	208
	229
	220
	209
	231
	205
	209
	233
	220
	234
	254
	251
	243
	251
	256
	266
	260
	245
	260
	264
	275
	294
	289
	275
	277
	302
	305
	323
	341
	343
	364
	370
	380
	399
	399
	397
	409
	432
	448
	456
	486
	596
	664
	792
	928
	1207
	1542
	2017
	2713
	3410
	4252
	5037
	5530
	5741
	5679
	5177
	4469
	3795
	3319
	2891
	2792
	2821
	3020
	3116
	3321
	3231
	2975
	2583
	2233
	1842
	1462
	1157
	965
	800
	663
	571
	524
	465
	417
	389
	409
	375
	353
	341
	312
	290
	292
	278
	266
	276
	267
	248
	238
	227
	213
	222
	235
	229
	219
	211
	215
	200
	195
	195
	182
	190
	187
	199
	174
	169
	163
	181
	172
	163
	166
	186
	174
	156
	165
	166
	172
	159
	155
	168
	185
	188
	168
	180
	199
	169
	155
	167
	161
	167
	159
	154
	162
	178
	166
	161
	169
	161
	170
	175
	152
	166
	141
	135
	153
	158
	160
	163
	157
	170
	161
	166
	162
	164
	148
	134
	142
	157
	146
	162
	166
	156
	162
	157
	140
	147
	159
	158
	168
	163
	141
	126
	146
	144
	137
	150
	162
	161
	150
	151
	154
	162
	165
	169
	166
	161
	158
	159
	163
	159
	164
	160
	168
	147
	151
	157
	146
	142
	135
	135
	142
	154
	155
	153
	154
	161
	140
	142
	163
	152
	140
	145
	145
	137
	131
	157
	151
	146
	152
	155
	145
	138
	144
	154
	157
	163
	148
	154
	146
	132
	144
	135
	129
	144
	138
	151
	147
	158
	156
	152
	153
	146
	128
	148
	158
	168
	169
	156
	148
	169
	163
	174
	175
	164
	168
	171
	162
	167
	173
	168
	166
	165
	160
	174
	174
	182
	163
	159
	159
	160
	170
	186
	190
	162
	177
	179
	206
	207
	238
	259
	287
	324
	371
	429
	520
	609
	684
	773
	799
	742
	683
	632
	560
	498
	444
	430
	427
	457
	477
	509
	504
	500
	483
	448
	390
	326
	295
	264
	238
	220
	203
	199
	176
	163
	168
	190
	171
	166
	168
	155
	172
	158
	162
	160
	157
	153
	169
	164
	147
	156
	159
	176
	147
	153
	158
	174
	162
	150
	149
	165
	143
	136
	145
	152
	148
	148
	152
	153
	155
	152
	144
	136
	150
	159
	143
	139
	139
	146
	147
	137
	143
	140
	147
	149
	148
	141
	151
	155
	148
	139
	141
	141
	142
	143
	134
	151
	139
	139
	139
	137
	125
	131
	125
	137
	137
	150
	138
	126
	118
	131
	135
	155
	156
	145
	137
	134
	127
	138
	112
	112
	133
	143
	139
	139
	160
	134
	130
	120
	123
	132
	138
	140
	136
	134
	122
	120
	132
	133
	131
	126
	109
	134
	132
	124
	119
	124
	141
	131
	144
	133
	118
	127
	132
	141
	144
	128
	131
	134
	129
	115
	113
	122
	135
	153
	140
	130
	126
	144
	127
	142
	134
	134
	137
	127
	125
	133
	122
	125
	111
	119
	117
	127
	114
	126
	130
	130
	117
	120
	122
	127
	129
	142
	131
	119
	121
	128
	131
	129
	144
	151
	130
	116
	130
	135
	128
	142
	138
	135
	135
	139
	128
	119
	130
	121
	135
	130
	114
	111
	131
	150
	127
	124
	121
	121
	114
	115
	108
	128
	138
	139
	132
	117
	123
	118
	130
	143
	136
	129
	125
	133
	139
	131
	148
	161
	143
	148
	133
	132
	139
	131
	124
	124
	138
	134
	144
	148
	137
	133
	142
	144
	141
	122
	124
	157
	146
	157
	139
	132
	134
	146
	141
	150
	158
	137
	134
	157
	155
	168
	180
	182
	176
	194
	209
	213
	192
	187
	188
	203
	197
	194
	188
	173
	172
	169
	176
	182
	176
	178
	173
	176
	173
	171
	191
	191
	162
	154
	150
	148
	139
	130
	150
	156
	144
	140
	138
	142
	147
	150
	158
	153
	142
	148
	147
	149
	146
	132
	133
	140
	163
	153
	154
	150
	143
	151
	153
	143
	137
	142
	129
	116
	113
	121
	136
	143
	137
	137
	139
	126
	126
	148
	141
	142
	146
	141
	149
	134
	135
	126
	131
	138
	133
	143
	136
	140
	129
	129
	133
	125
	128
	119
	132
	139
	146
	146
	145
	157
	163
	173
	184
	189
	193
	185
	191
	229
	226
	227
	243
	224
	224
	214
	209
	178
	193
	206
	192
	183
	187
	174
	186
	199
	190
	195
	196
	185
	165
	148
	144
	140
	152
	148
	149
	142
	132
	136
	132
	131
	137
	133
	141
	130
	131
	140
	140
	128
	126
	122
	122
	126
	127
	143
	137
	132
	129
	135
	131
	118
	133
	127
	131
	118
	121
	137
	128
	123
	123
	123
	122
	131
	139
	125
	120
	124
	120
	115
	126
	137
	126
	135
	123
	130
	125
	123
	139
	138
	114
	125
	132
	127
	121
	129
	129
	134
	128
	123
	127
	121
	121
	117
	119
	120
	129
	110
	125
	128
	132
	124
	116
	121
	113
	114
	114
	119
	131
	135
	127
	130
	138
	130
	118
	124
	118
	104
	116
	148
	132
	135
	126
	131
	136
	135
	129
	107
	114
	124
	127
	130
	126
	129
	137
	119
	123
	140
	140
	121
	126
	133
	119
	129
	151
	137
	129
	127
	116
	133
	127
	122
	140
	131
	126
	126
	113
	146
	150
	144
	118
	135
	120
	121
	122
	140
	139
	126
	121
	128
	133
	127
	114
	130
	130
	138
	129
	126
	131
	160
	140
	123
	128
	128
	131
	144
	131
	135
	142
	147
	130
	129
	138
	134
	132
	125
	121
	112
	122
	123
	127
	141
	137
	145
	129
	125
	144
	134
	123
	126
	121
	127
	146
	136
	132
	140
	130
	124
	150
	135
	129
	123
	137
	130
	140
	137
	125
	130
	124
	125
	127
	131
	149
	145
	134
	139
	138
	136
	136
	126
	141
	151
	135
	149
	121
	129
	139
	144
	143
	124
	143
	145
	137
	134
	121
	126
	150
	149
	154
	144
	128
	130
	155
	139
	133
	136
	154
	154
	158
	143
	156
	149
	157
	164
	171
	169
	155
	152
	155
	160
	158
	163
	164
	161
	176
	165
	200
	206
	207
	208
	170
	193
	176
	197
	200
	218
	235
	231
	234
	225
	219
	238
	240
	242
	234
	246
	245
	270
	271
	291
	296
	278
	302
	347
	344
	380
	403
	433
	529
	592
	677
	820
	973
	1175
	1408
	1685
	1987
	2338
	2509
	2629
	2719
	2659
	2412
	2195
	1937
	1655
	1457
	1332
	1252
	1257
	1323
	1437
	1461
	1484
	1497
	1522
	1438
	1244
	1157
	970
	760
	651
	584
	513
	449
	400
	376
	373
	342
	293
	288
	291
	287
	275
	268
	251
	232
	244
	234
	222
	225
	217
	230
	224
	231
	220
	208
	201
	217
	224
	203
	217
	215
	205
	205
	217
	246
	246
	250
	263
	255
	245
	259
	257
	272
	286
	284
	292
	291
	318
	338
	327
	317
	329
	347
	379
	376
	372
	404
	396
	421
	439
	467
	479
	486
	538
	583
	660
	746
	809
	907
	1071
	1238
	1498
	1793
	2176
	2642
	3069
	3605
	4050
	4420
	4701
	4797
	4651
	4338
	3967
	3457
	3207
	2873
	2653
	2616
	2551
	2545
	2638
	2672
	2676
	2778
	2732
	2595
	2345
	2055
	1810
	1600
	1406
	1206
	1079
	930
	819
	725
	613
	582
	522
	483
	446
	421
	377
	357
	350
	367
	335
	296
	302
	298
	264
	260
	256
	223
	230
	228
	224
	217
	216
	211
	189
	194
	206
	229
	199
	180
	183
	178
